"roakIdno";"nazev";"katedra";"predmet";"statut";"ucitIdno";"ucitIdno.ucitel";"jmeno.ucitel";"prijmeni.ucitel";"titulPred.ucitel";"titulZa.ucitel";"platnost.ucitel";"zamestnanec.ucitel";"podilNaVyuce.ucitel";"rok";"budova";"mistnost";"kapacitaMistnosti";"planObsazeni";"obsazeni";"typAkce";"typAkceZkr";"semestr";"platnost";"den";"denZkr";"vyucJazyk";"hodinaOd";"hodinaDo";"pocetVyucHodin";"hodinaSkutOd";"hodinaSkutDo";"tydenOd";"tydenDo";"tyden";"tydenZkr";"grupIdno";"jeNadrazena";"maNadrazenou";"kontakt";"krouzky";"casovaRada";"datum";"datumOd";"datumDo";"druhAkce";"vsichniUciteleUcitIdno";"vsichniUciteleJmenaTituly";"vsichniUciteleJmenaTitulySPodily";"vsichniUcitelePrijmeni";"referencedIdno";"poznamkaRozvrhare";"nekonaSe";"owner";"zakazaneAkce"
"446595";"Programovatelné automaty";"KI";"KPAU";"";"1780";"1780";"Petr";"Haberzettl";"Ing.";"";"A";"A";"100";"2022";"CP";"7.08";"12";"12";"4";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"9";"10";"2";"15:00";"16:50";"46";"46";"Jiný";"J";"27994";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"19.11.2022";"19.11.2022";"R";"1780";"Ing. Petr Haberzettl";"'Ing. Petr Haberzettl' (100)";"Haberzettl";"446595";"";"";"PETRUSPRF";""
"451492";"Programovatelné automaty";"KI";"KPAU";"";"1780";"1780";"Petr";"Haberzettl";"Ing.";"";"A";"A";"100";"2022";"CP";"7.08";"12";"12";"4";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"11";"12";"2";"17:00";"18:50";"46";"46";"Jiný";"J";"27995";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"19.11.2022";"19.11.2022";"R";"1780";"Ing. Petr Haberzettl";"'Ing. Petr Haberzettl' (100)";"Haberzettl";"451492";"";"";"PETRUSPRF";""
"446582";"NoSQL databázové systémy";"KI";"KNSQL";"";"6973";"6973";"Pavel";"Beránek";"Ing. Mgr.";"";"A";"A";"100";"2022";"CP";"6.13";"30";"12";"8";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"47";"47";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"26.11.2022";"26.11.2022";"R";"6973";"Ing. Mgr. Pavel Beránek";"'Ing. Mgr. Pavel Beránek' (100)";"Beránek";"446582";"";"";"PETRUSPRF";""
"451443";"Architektura poèítaèù";"KI";"KPCA";"";"2317";"2317";"Pavel";"Kuba";"Ing.";"Ph.D.";"A";"A";"100";"2022";"CP";"1.01";"95";"60";"48";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"3";"4";"2";"09:00";"10:50";"47";"47";"Jiný";"J";"27970";"N";"N";"Automaticky vygenerovaná apost. akce";"1.CHEINF K,1.FY INF K,1.INF FY K,1.INF MA K,1.INFCHE K,1.KAPI Bc,1.MA INF K";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2317";"Ing. Pavel Kuba, Ph.D.";"'Ing. Pavel Kuba, Ph.D.' (100)";"Kuba";"451443";"";"";"PETRUSPRF";""
"451532";"Úvod do bezdrátových technologií";"KI";"KUBT";"";"2776";"2776";"Jan";"Krejèí";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.07";"12";"12";"4";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"47";"47";"Jiný";"J";"28012";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2776";"RNDr. Jan Krejèí, Ph.D.";"'RNDr. Jan Krejèí, Ph.D.' (100)";"Krejèí";"451532";"";"";"PETRUSPRF";""
"451554";"Microsoft SQL Server";"KI";"K204";"";"251";"251";"Jiøí";"Fišer";"Mgr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"30";"7";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"47";"47";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI N,2.KAPI N";"UJEP";"";"26.11.2022";"26.11.2022";"R";"251";"Mgr. Jiøí Fišer, Ph.D.";"'Mgr. Jiøí Fišer, Ph.D.' (100)";"Fišer";"451554";"";"";"PETRUSPRF";""
"446599";"Architektura poèítaèù";"KI";"KPCA";"";"2317";"2317";"Pavel";"Kuba";"Ing.";"Ph.D.";"A";"A";"100";"2022";"CP";"1.01";"95";"60";"48";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"5";"6";"2";"11:00";"12:50";"47";"47";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"1.CHEINF K,1.FY INF K,1.INF FY K,1.INF MA K,1.INFCHE K,1.KAPI Bc,1.MA INF K";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2317";"Ing. Pavel Kuba, Ph.D.";"'Ing. Pavel Kuba, Ph.D.' (100)";"Kuba";"446599";"";"";"PETRUSPRF";""
"451445";"Algoritmizace a programování I";"KI";"KAPR1";"";"6259";"6259";"Jiøí";"Škvára";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"30";"23";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"9";"2";"14:00";"15:50";"47";"47";"Jiný";"J";"27973";"N";"N";"Automaticky vygenerovaná apost. akce";"1.CHEINF K,1.FY INF K,1.INF FY K,1.INF MA K,1.INFCHE K,1.MA INF K";"UJEP";"";"26.11.2022";"26.11.2022";"R";"6259";"RNDr. Jiøí Škvára, Ph.D.";"'RNDr. Jiøí Škvára, Ph.D.' (100)";"Škvára";"451445";"";"";"PETRUSPRF";"13365-A--1510------"
"451529";"Podnikové informaèní systémy";"KI";"KEIS";"";"2317";"2317";"Pavel";"Kuba";"Ing.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.13";"30";"12";"6";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"47";"47";"Jiný";"J";"28011";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2317";"Ing. Pavel Kuba, Ph.D.";"'Ing. Pavel Kuba, Ph.D.' (100)";"Kuba";"451529";"";"";"PETRUSPRF";""
"451491";"Programovatelné automaty";"KI";"KPAU";"";"1780";"1780";"Petr";"Haberzettl";"Ing.";"";"A";"A";"100";"2022";"CP";"7.08";"12";"12";"4";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"47";"47";"Jiný";"J";"27994";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"26.11.2022";"26.11.2022";"R";"1780";"Ing. Petr Haberzettl";"'Ing. Petr Haberzettl' (100)";"Haberzettl";"451491";"";"";"PETRUSPRF";""
"446746";"System Simulation";"KI";"KSYS";"";"251";"251";"Jiøí";"Fišer";"Mgr.";"Ph.D.";"A";"A";"100";"2022";"CP";"-1.21";"31";"18";"10";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"10";"3";"14:00";"16:50";"47";"47";"Jiný";"J";"27123";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"26.11.2022";"26.11.2022";"R";"251";"Mgr. Jiøí Fišer, Ph.D.";"'Mgr. Jiøí Fišer, Ph.D.' (100)";"Fišer";"446746";"";"";"PETRUSPRF";""
"451462";"Základy poèítaèových sítí a protokolù";"KI";"KZPS";"";"2776";"2776";"Jan";"Krejèí";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"1.01";"95";"30";"25";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"8";"9";"2";"14:00";"15:50";"47";"47";"Jiný";"J";"27982";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI Bc";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2776";"RNDr. Jan Krejèí, Ph.D.";"'RNDr. Jan Krejèí, Ph.D.' (100)";"Krejèí";"451462";"";"";"PETRUSPRF";""
"451446";"Algoritmizace a programování I";"KI";"KAPR1";"";"6259";"6259";"Jiøí";"Škvára";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"30";"27";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"10";"11";"2";"16:00";"17:50";"47";"47";"Jiný";"J";"27972";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI Bc";"UJEP";"";"26.11.2022";"26.11.2022";"R";"6259";"RNDr. Jiøí Škvára, Ph.D.";"'RNDr. Jiøí Škvára, Ph.D.' (100)";"Škvára";"451446";"";"";"PETRUSPRF";"13360-N--1510------"
"444239";"Informaèní a komunikaèní technologie I";"KI";"KIKT1";"";"2776";"2776";"Jan";"Krejèí";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"MF";"01.54";"315";"200";"55";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"10";"13";"4";"16:00";"19:50";"47";"47";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"2.BI CHE K,2.CHE BI K,2.CHE FY K,2.CHE MA K,2.CHEINF K,2.FY CHE K,2.FY INF K,2.FY MA K,2.HI-SVpvK,2.INF MA K,2.INFCHE K,2.MA FY K,2.MA INF K,2.NJpv KS,2.SV-HIpvK,2.ÈJ JO KS";"UJEP";"";"26.11.2022";"26.11.2022";"R";"2776";"RNDr. Jan Krejèí, Ph.D.";"'RNDr. Jan Krejèí, Ph.D.' (100)";"Krejèí";"444239";"";"";"PETRUSPRF";""
"451385";"Analogová elektronika";"KI";"KAEL";"";"5232";"5232";"František";"Lustig";"doc. RNDr.";"CSc.";"A";"A";"100";"2022";"CP";"7.08";"12";"7";"4";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"3";"3";"1";"09:00";"09:50";"48";"48";"Jiný";"J";"27965";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"3.12.2022";"3.12.2022";"R";"5232";"doc. RNDr. František Lustig, CSc.";"'doc. RNDr. František Lustig, CSc.' (100)";"Lustig";"451385";"";"";"PETRUSPRF";""
"446586";"Objektovì orientovaný návrh";"KI";"KOON";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"12";"1";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"3";"4";"2";"09:00";"10:50";"48";"48";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"3.12.2022";"3.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"446586";"";"";"PETRUSPRF";""
"451380";"Relaèní databázové systémy";"KI";"KRDBS";"";"835";"835";"Kvìtuše";"Sýkorová";"Mgr.";"";"A";"A";"100";"2022";"CP";"6.13";"30";"12";"8";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"48";"48";"Jiný";"J";"27962";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"3.12.2022";"3.12.2022";"R";"835";"Mgr. Kvìtuše Sýkorová";"'Mgr. Kvìtuše Sýkorová' (100)";"Sýkorová";"451380";"";"";"PETRUSPRF";""
"451387";"Analogová elektronika";"KI";"KAEL";"";"5232";"5232";"František";"Lustig";"doc. RNDr.";"CSc.";"A";"A";"100";"2022";"CP";"7.08";"12";"7";"4";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"4";"7";"4";"10:00";"13:50";"48";"48";"Jiný";"J";"27964";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"3.12.2022";"3.12.2022";"R";"5232";"doc. RNDr. František Lustig, CSc.";"'doc. RNDr. František Lustig, CSc.' (100)";"Lustig";"451387";"";"";"PETRUSPRF";""
"446747";"Datová úložištì a nástroje pro Big Data";"KI";"KBIG";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"18";"10";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"5";"6";"2";"11:00";"12:50";"48";"48";"Jiný";"J";"27124";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"3.12.2022";"3.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"446747";"";"";"PETRUSPRF";""
"451600";"Architektura a infrastruktura IT";"KI";"KAIT";"";"2776";"2776";"Jan";"Krejèí";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.07";"12";"12";"6";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"48";"48";"Jiný";"J";"28025";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"3.12.2022";"3.12.2022";"R";"2776";"RNDr. Jan Krejèí, Ph.D.";"'RNDr. Jan Krejèí, Ph.D.' (100)";"Krejèí";"451600";"";"";"PETRUSPRF";""
"451489";"Datová úložištì a zpracování dat";"KI";"KDUL";"";"835";"835";"Kvìtuše";"Sýkorová";"Mgr.";"";"A";"A";"100";"2022";"CP";"6.13";"30";"30";"2";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"9";"2";"14:00";"15:50";"48";"48";"Jiný";"J";"27992";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"3.12.2022";"3.12.2022";"R";"835";"Mgr. Kvìtuše Sýkorová";"'Mgr. Kvìtuše Sýkorová' (100)";"Sýkorová";"451489";"";"";"PETRUSPRF";""
"446592";"Optimální rozhodování";"KI";"KOPR";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"24";"5";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"10";"3";"14:00";"16:50";"48";"48";"Jiný";"J";"27996";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"3.12.2022";"3.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"446592";"";"";"PETRUSPRF";""
"446634";"System Simulation";"KI";"KSYS";"";"3521";"3521";"Zbyšek";"Posel";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.06";"24";"18";"10";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"10";"3";"14:00";"16:50";"48";"48";"Jiný";"J";"27123";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"3.12.2022";"3.12.2022";"R";"3521";"RNDr. Zbyšek Posel, Ph.D.";"'RNDr. Zbyšek Posel, Ph.D.' (100)";"Posel";"446634";"";"";"PETRUSPRF";""
"451482";"Diplomový semináø I";"KI";"KDPS1";"";"2220";"2220";"Jiøí";"Škvor";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.06";"24";"18";"10";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"11";"11";"1";"17:00";"17:50";"48";"48";"Jiný";"J";"27988";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"3.12.2022";"3.12.2022";"R";"2220";"RNDr. Jiøí Škvor, Ph.D.";"'RNDr. Jiøí Škvor, Ph.D.' (100)";"Škvor";"451482";"";"";"PETRUSPRF";""
"451447";"Algoritmizace a programování I";"KI";"KAPR1";"";"6259";"6259";"Jiøí";"Škvára";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"30";"27";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"49";"49";"Jiný";"J";"27972";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI Bc";"UJEP";"";"10.12.2022";"10.12.2022";"R";"6259";"RNDr. Jiøí Škvára, Ph.D.";"'RNDr. Jiøí Škvára, Ph.D.' (100)";"Škvára";"451447";"";"";"PETRUSPRF";"13361-N--1510------"
"446748";"Datová úložištì a nástroje pro Big Data";"KI";"KBIG";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.13";"30";"18";"10";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"49";"49";"Jiný";"J";"27125";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"10.12.2022";"10.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"446748";"";"";"PETRUSPRF";""
"451500";"Programování pro Internet";"KI";"KPIN";"";"2239";"2239";"Viktor";"Maškov";"doc. RNDr.";"DrSc.";"A";"A";"100";"2022";"CP";"-1.21";"31";"12";"1";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"49";"49";"Jiný";"J";"28001";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"10.12.2022";"10.12.2022";"R";"2239";"doc. RNDr. Viktor Maškov, DrSc.";"'doc. RNDr. Viktor Maškov, DrSc.' (100)";"Maškov";"451500";"";"";"PETRUSPRF";""
"451625";"Poèítaèové zpracování signálu";"KI";"KPZS";"";"3521";"3521";"Zbyšek";"Posel";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.06";"24";"12";"2";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"6";"7";"2";"12:00";"13:50";"49";"49";"Jiný";"J";"28035";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"10.12.2022";"10.12.2022";"R";"3521";"RNDr. Zbyšek Posel, Ph.D.";"'RNDr. Zbyšek Posel, Ph.D.' (100)";"Posel";"451625";"";"";"PETRUSPRF";""
"446555";"Algoritmizace a programování I";"KI";"KAPR1";"";"6259";"6259";"Jiøí";"Škvára";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"30";"23";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"49";"49";"Jiný";"J";"27973";"N";"N";"Automaticky vygenerovaná apost. akce";"1.CHEINF K,1.FY INF K,1.INF FY K,1.INF MA K,1.INFCHE K,1.MA INF K";"UJEP";"";"10.12.2022";"10.12.2022";"R";"6259";"RNDr. Jiøí Škvára, Ph.D.";"'RNDr. Jiøí Škvára, Ph.D.' (100)";"Škvára";"446555";"";"";"PETRUSPRF";"13364-A--1510------"
"451623";"Analýza signálu a obrazu v praxi II";"KI";"KASO2";"";"3521";"3521";"Zbyšek";"Posel";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"7.06";"24";"18";"10";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"8";"9";"2";"14:00";"15:50";"49";"49";"Jiný";"J";"28034";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI N";"UJEP";"";"10.12.2022";"10.12.2022";"R";"3521";"RNDr. Zbyšek Posel, Ph.D.";"'RNDr. Zbyšek Posel, Ph.D.' (100)";"Posel";"451623";"";"";"PETRUSPRF";""
"446587";"Objektovì orientovaný návrh";"KI";"KOON";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.13";"30";"12";"1";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"49";"49";"Jiný";"J";"27998";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"10.12.2022";"10.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"446587";"";"";"PETRUSPRF";""
"451460";"Základy poèítaèových sítí a protokolù";"KI";"KZPS";"";"1165";"1165";"Kamil";"Balín";"Mgr.";"";"A";"A";"100";"2022";"CP";"7.07";"12";"12";"11";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"11";"13";"3";"17:00";"19:50";"49";"49";"Jiný";"J";"27981";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI Bc";"UJEP";"";"10.12.2022";"10.12.2022";"R";"1165";"Mgr. Kamil Balín";"'Mgr. Kamil Balín' (100)";"Balín";"451460";"";"";"PETRUSPRF";""
"451449";"Informaèní a komunikaèní technologie";"KI";"KIKT";"";"835";"835";"Kvìtuše";"Sýkorová";"Mgr.";"";"A";"A";"100";"2022";"CP";"6.13";"30";"30";"19";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"50";"50";"Jiný";"J";"27974";"N";"N";"Automaticky vygenerovaná apost. akce";"1.BI JO KS,1.PMVTBcKS";"UJEP";"";"17.12.2022";"17.12.2022";"R";"835";"Mgr. Kvìtuše Sýkorová";"'Mgr. Kvìtuše Sýkorová' (100)";"Sýkorová";"451449";"";"";"PETRUSPRF";"13353-N--1572------,13355-N--1440------"
"451495";"Objektovì orientovaný návrh";"KI";"KOON";"";"650";"650";"Petr";"Kubera";"RNDr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.16";"20";"12";"1";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"50";"50";"Jiný";"J";"27998";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"17.12.2022";"17.12.2022";"R";"650";"RNDr. Petr Kubera, Ph.D.";"'RNDr. Petr Kubera, Ph.D.' (100)";"Kubera";"451495";"";"";"PETRUSPRF";""
"451571";"Základy ICT";"KI";"KZICT";"";"835";"835";"Kvìtuše";"Sýkorová";"Mgr.";"";"A";"A";"100";"2022";"CP";"6.13";"30";"12";"1";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"50";"50";"Jiný";"J";"28021";"N";"N";"Automaticky vygenerovaná apost. akce";"2.BI JO KS";"UJEP";"";"17.12.2022";"17.12.2022";"R";"835";"Mgr. Kvìtuše Sýkorová";"'Mgr. Kvìtuše Sýkorová' (100)";"Sýkorová";"451571";"";"";"PETRUSPRF";""
"451494";"Optimální rozhodování";"KI";"KOPR";"";"9114";"9114";"Hossein";"Moosaei";"Dr.";"";"A";"A";"100";"2022";"CP";"7.06";"24";"24";"5";"Pøednáška";"Pø";"ZS";"A";"Sobota";"So";"";"8";"10";"3";"14:00";"16:50";"50";"50";"Jiný";"J";"27997";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"17.12.2022";"17.12.2022";"R";"9114";"Dr. Hossein Moosaei";"'Dr. Hossein Moosaei' (100)";"Moosaei";"451494";"";"";"PETRUSPRF";""
"446606";"Programování hardwaru";"KI";"KPGH";"";"1780";"1780";"Petr";"Haberzettl";"Ing.";"";"A";"A";"100";"2022";"CP";"7.08";"12";"12";"3";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"50";"50";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"3.IS KS";"UJEP";"";"17.12.2022";"17.12.2022";"R";"1780";"Ing. Petr Haberzettl";"'Ing. Petr Haberzettl' (100)";"Haberzettl";"446606";"";"";"PETRUSPRF";""
"446760";"Programování hardwaru I";"KI";"KPHW1";"";"1780";"1780";"Petr";"Haberzettl";"Ing.";"";"A";"A";"100";"2022";"CP";"7.08";"12";"12";"2";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"8";"11";"4";"14:00";"17:50";"50";"50";"Jiný";"J";"27134";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc";"UJEP";"";"17.12.2022";"17.12.2022";"R";"1780";"Ing. Petr Haberzettl";"'Ing. Petr Haberzettl' (100)";"Haberzettl";"446760";"";"";"PETRUSPRF";""
"446643";"Základy poèítaèových sítí a protokolù";"KI";"KZPS";"";"1165";"1165";"Kamil";"Balín";"Mgr.";"";"A";"A";"100";"2022";"CP";"7.07";"12";"11";"10";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"10";"12";"3";"16:00";"18:50";"50";"50";"Jiný";"J";"27980";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI Bc";"UJEP";"";"17.12.2022";"17.12.2022";"R";"1165";"Mgr. Kamil Balín";"'Mgr. Kamil Balín' (100)";"Balín";"446643";"";"";"PETRUSPRF";""
"446752";"Pokroèilé datové struktury a algoritmy";"KI";"KPDSA";"";"3416";"3416";"Sergii";"Babichev";"prof.";"DSc.";"A";"A";"100";"2022";"CP";"6.14";"31";"12";"8";"Cvièení";"Cv";"ZS";"A";"Sobota";"So";"";"3";"6";"4";"09:00";"12:50";"1";"1";"Jiný";"J";"27131";"N";"N";"Automaticky vygenerovaná apost. akce";"1.KAPI N";"UJEP";"";"7.1.2023";"7.1.2023";"R";"3416";"prof. Sergii Babichev, DSc.";"'prof. Sergii Babichev, DSc.' (100)";"Babichev";"446752";"";"";"PETRUSPRF";""
"451667";"Data v praxi";"KI";"DVP";"";"251";"251";"Jiøí";"Fišer";"Mgr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"18";"13";"Semináø";"Se";"ZS";"A";"Sobota";"So";"";"10";"11";"2";"16:00";"17:50";"1";"1";"Jiný";"J";"28043";"N";"N";"Automaticky vygenerovaná apost. akce";"1.API N,1.KAPI N";"UJEP";"";"7.1.2023";"7.1.2023";"R";"251";"Mgr. Jiøí Fišer, Ph.D.";"'Mgr. Jiøí Fišer, Ph.D.' (100)";"Fišer";"451667";"";"";"PETRUSPRF";""
"451150";"Principy operaèních systémù";"KI";"KPOS";"";"251";"251";"Jiøí";"Fišer";"Mgr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"12";"4";"Pøednáška";"Pø";"ZS";"A";"Nedìle";"Ne";"";"5";"6";"2";"11:00";"12:50";"40";"40";"Jiný";"J";"27929";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"9.10.2022";"9.10.2022";"R";"251";"Mgr. Jiøí Fišer, Ph.D.";"'Mgr. Jiøí Fišer, Ph.D.' (100)";"Fišer";"451150";"";"";"PETRUSPRF";""
"446581";"NoSQL databázové systémy";"KI";"KNSQL";"";"251";"251";"Jiøí";"Fišer";"Mgr.";"Ph.D.";"A";"A";"100";"2022";"CP";"6.14";"31";"12";"8";"Pøednáška";"Pø";"ZS";"A";"Nedìle";"Ne";"";"7";"8";"2";"13:00";"14:50";"40";"40";"Jiný";"J";"";"N";"N";"Automaticky vygenerovaná apost. akce";"2.KAPI Bc,3.IS KS";"UJEP";"";"9.10.2022";"9.10.2022";"R";"251";"Mgr. Jiøí Fišer, Ph.D.";"'Mgr. Jiøí Fišer, Ph.D.' (100)";"Fišer";"446581";"";"";"PETRUSPRF";""
